longitude,latitude,time,2m_temperature(K),2m_temperature(°C),total_precipitation(m),snowfall(m),mean_sea_level_pressure(Pa),total_cloud_cover(0-1),high_vegetation_cover(0-1),lake_total_layer_temperature(K),lake_total_layer_temperature(°C),hour
83.61599731445312,25.58300018310547,2022-04-05 00:00:00,295.84363,22.693634,0.0,0.0,100884.31,0.0,0.00024414062,296.18408,23.034088,0
83.61599731445312,25.58300018310547,2022-04-05 01:00:00,296.72583,23.575836,0.0,0.0,100985.31,0.0,0.00024414062,296.13574,22.985748,1
83.61599731445312,25.58300018310547,2022-04-05 02:00:00,300.61652,27.466522,0.0,0.0,101084.875,0.0,0.00024414062,296.11914,22.969147,2
83.61599731445312,25.58300018310547,2022-04-05 03:00:00,301.5835,28.433502,0.0,0.0,101135.5,0.0,0.00024414062,296.1411,22.99112,3
83.61599731445312,25.58300018310547,2022-04-05 04:00:00,303.9506,30.800598,0.0,0.0,101147.31,0.0,0.00024414062,296.19067,23.04068,4
83.61599731445312,25.58300018310547,2022-04-05 05:00:00,309.09634,35.94635,0.0,0.0,101128.57,0.0,0.00024414062,296.2505,23.100494,5
83.61599731445312,25.58300018310547,2022-04-05 06:00:00,311.2965,38.146515,0.0,0.0,101086.125,0.0,0.00024414062,296.31665,23.166656,6
83.61599731445312,25.58300018310547,2022-04-05 07:00:00,311.68585,38.53586,0.0,0.0,100984.81,0.0,0.00024414062,296.38086,23.230865,7
83.61599731445312,25.58300018310547,2022-04-05 08:00:00,313.8641,40.71411,0.0,0.0,100895.82,0.008959934,0.00024414062,296.43555,23.285553,8
83.61599731445312,25.58300018310547,2022-04-05 09:00:00,314.10132,40.951324,0.0,0.0,100790.06,0.08635162,0.00024414062,296.47876,23.328766,9
83.61599731445312,25.58300018310547,2022-04-05 10:00:00,312.07092,38.92093,0.0,0.0,100715.63,0.09417471,0.00024414062,296.55127,23.401276,10
83.61599731445312,25.58300018310547,2022-04-05 11:00:00,311.8929,38.74292,0.0,0.0,100716.56,0.0,0.00024414062,296.56616,23.416168,11
83.61599731445312,25.58300018310547,2022-04-05 12:00:00,311.3019,38.151917,0.0,0.0,100692.625,0.0,0.00024414062,296.56616,23.416168,12
83.61599731445312,25.58300018310547,2022-04-05 13:00:00,306.8902,33.740204,0.0,0.0,100752.01,0.0,0.00024414062,296.55396,23.403961,13
83.61599731445312,25.58300018310547,2022-04-05 14:00:00,302.88464,29.73465,0.0,0.0,100831.07,0.0,0.00024414062,296.53223,23.382233,14
83.61599731445312,25.58300018310547,2022-04-05 15:00:00,301.5764,28.426392,0.0,0.0,100903.13,0.0,0.00024414062,296.50708,23.357086,15
83.61599731445312,25.58300018310547,2022-04-05 16:00:00,301.94583,28.795837,0.0,0.0,100946.56,0.0,0.00024414062,296.48364,23.333649,16
83.61599731445312,25.58300018310547,2022-04-05 17:00:00,299.40012,26.250122,0.0,0.0,100940.695,0.0,0.00024414062,296.45972,23.309723,17
83.61599731445312,25.58300018310547,2022-04-05 18:00:00,299.64755,26.497559,0.0,0.0,100914.06,0.0,0.00024414062,296.43652,23.28653,18
83.61599731445312,25.58300018310547,2022-04-05 19:00:00,300.1387,26.988708,0.0,0.0,100878.195,0.0,0.00024414062,296.4131,23.263092,19
83.61599731445312,25.58300018310547,2022-04-05 20:00:00,298.7366,25.586609,0.0,0.0,100840.57,0.0,0.00024414062,296.38452,23.234528,20
83.61599731445312,25.58300018310547,2022-04-05 21:00:00,297.09613,23.946136,0.0,0.0,100799.195,0.0,0.00024414062,296.34692,23.19693,21
83.61599731445312,25.58300018310547,2022-04-05 22:00:00,295.62604,22.476044,0.0,0.0,100835.69,0.023960136,0.00024414062,296.30737,23.15738,22
83.61599731445312,25.58300018310547,2022-04-05 23:00:00,295.46338,22.313385,0.0,0.0,100820.06,0.16666806,0.00024414062,296.25952,23.109528,23
