longitude,latitude,time,2m_temperature(K),2m_temperature(°C),total_precipitation(m),snowfall(m),mean_sea_level_pressure(Pa),total_cloud_cover(0-1),high_vegetation_cover(0-1),lake_total_layer_temperature(K),lake_total_layer_temperature(°C),hour
83.61599731445312,25.58300018310547,2022-03-16 00:00:00,294.86133,21.711334,0.0,0.0,100461.75,-1.4901161e-08,0.00024414062,294.46533,21.315338,0
83.61599731445312,25.58300018310547,2022-03-16 01:00:00,294.97888,21.828888,0.0,0.0,100553.51,-1.4901161e-08,0.00024414062,294.43945,21.28946,1
83.61599731445312,25.58300018310547,2022-03-16 02:00:00,297.4665,24.316498,0.0,0.0,100602.69,-1.4901161e-08,0.00024414062,294.4319,21.28189,2
83.61599731445312,25.58300018310547,2022-03-16 03:00:00,297.9417,24.791718,0.0,0.0,100704.56,-1.4901161e-08,0.00024414062,294.45825,21.308258,3
83.61599731445312,25.58300018310547,2022-03-16 04:00:00,299.13135,25.981354,0.0,0.0,100713.56,-1.4901161e-08,0.00024414062,294.51123,21.361237,4
83.61599731445312,25.58300018310547,2022-03-16 05:00:00,304.4982,31.348206,0.0,0.0,100697.57,-1.4901161e-08,0.00024414062,294.5813,21.431305,5
83.61599731445312,25.58300018310547,2022-03-16 06:00:00,305.83746,32.68747,0.0,0.0,100639.56,0.0046295375,0.00024414062,294.65625,21.506256,6
83.61599731445312,25.58300018310547,2022-03-16 07:00:00,306.12158,32.97159,0.0,0.0,100542.82,0.06665742,0.00024414062,294.73462,21.584625,7
83.61599731445312,25.58300018310547,2022-03-16 08:00:00,308.2566,35.106598,0.0,0.0,100429.445,0.28552473,0.00024414062,294.80933,21.659332,8
83.61599731445312,25.58300018310547,2022-03-16 09:00:00,308.2423,35.092316,0.0,0.0,100341.06,0.29398084,0.00024414062,294.87622,21.726227,9
83.61599731445312,25.58300018310547,2022-03-16 10:00:00,306.3162,33.1662,0.0,0.0,100288.625,0.18918794,0.00024414062,294.91992,21.769928,10
83.61599731445312,25.58300018310547,2022-03-16 11:00:00,306.54245,33.392456,0.0,0.0,100244.69,0.21449794,0.00024414062,294.95044,21.800446,11
83.61599731445312,25.58300018310547,2022-03-16 12:00:00,306.91876,33.76877,0.0,0.0,100270.76,0.096094534,0.00024414062,294.96143,21.811432,12
83.61599731445312,25.58300018310547,2022-03-16 13:00:00,306.4478,33.29782,0.0,0.0,100366.81,0.06923687,0.00024414062,294.9558,21.805817,13
83.61599731445312,25.58300018310547,2022-03-16 14:00:00,303.07147,29.921478,0.0,0.0,100437.44,0.08309411,0.00024414062,294.94727,21.797272,14
83.61599731445312,25.58300018310547,2022-03-16 15:00:00,301.19708,28.047089,0.0,0.0,100524.38,0.04999643,0.00024414062,294.93384,21.783844,15
83.61599731445312,25.58300018310547,2022-03-16 16:00:00,301.26617,28.11618,0.0,0.0,100563.06,0.053154565,0.00024414062,294.91577,21.765778,16
83.61599731445312,25.58300018310547,2022-03-16 17:00:00,299.7188,26.568817,0.0,0.0,100596.695,0.04167041,0.00024414062,294.8943,21.744293,17
83.61599731445312,25.58300018310547,2022-03-16 18:00:00,299.48438,26.334381,0.0,0.0,100574.76,0.010770872,0.00024414062,294.86987,21.71988,18
83.61599731445312,25.58300018310547,2022-03-16 19:00:00,299.20453,26.054535,0.0,0.0,100542.25,0.0063207597,0.00024414062,294.84448,21.694489,19
83.61599731445312,25.58300018310547,2022-03-16 20:00:00,298.47827,25.328278,0.0,0.0,100479.0,0.010456845,0.00024414062,294.81787,21.667877,20
83.61599731445312,25.58300018310547,2022-03-16 21:00:00,298.18088,25.030884,0.0,0.0,100441.81,0.020142108,0.00024414062,294.7898,21.639801,21
83.61599731445312,25.58300018310547,2022-03-16 22:00:00,296.98877,23.838776,0.0,0.0,100411.01,0.002696067,0.00024414062,294.77026,21.62027,22
83.61599731445312,25.58300018310547,2022-03-16 23:00:00,296.9101,23.760101,0.0,0.0,100460.56,0.016293123,0.00024414062,294.74268,21.592682,23
