longitude,latitude,time,2m_temperature(K),2m_temperature(°C),total_precipitation(m),snowfall(m),mean_sea_level_pressure(Pa),total_cloud_cover(0-1),high_vegetation_cover(0-1),lake_total_layer_temperature(K),lake_total_layer_temperature(°C),hour
83.61599731445312,25.58300018310547,2023-12-16 00:00:00,284.1669,11.016907,0.0,0.0,101743.94,0.0,0.00024414062,291.0298,17.879791,0
83.61599731445312,25.58300018310547,2023-12-16 01:00:00,284.16556,11.015564,0.0,0.0,101759.19,0.0,0.00024414062,290.98535,17.835358,1
83.61599731445312,25.58300018310547,2023-12-16 02:00:00,285.3873,12.237305,0.0,0.0,101840.57,0.0,0.00024414062,290.9475,17.797516,2
83.61599731445312,25.58300018310547,2023-12-16 03:00:00,286.57205,13.422058,0.0,0.0,101850.445,0.0,0.00024414062,290.93677,17.786774,3
83.61599731445312,25.58300018310547,2023-12-16 04:00:00,287.67972,14.529724,0.0,0.0,101896.56,0.0,0.00024414062,290.9536,17.80362,4
83.61599731445312,25.58300018310547,2023-12-16 05:00:00,293.19998,20.049988,0.0,0.0,101849.5,0.0,0.00024414062,290.99268,17.842682,5
83.61599731445312,25.58300018310547,2023-12-16 06:00:00,295.44305,22.29306,0.0,0.0,101751.13,0.0,0.00024414062,291.04053,17.890533,6
83.61599731445312,25.58300018310547,2023-12-16 07:00:00,296.1352,22.985199,0.0,0.0,101643.88,0.0,0.00024414062,291.0901,17.940094,7
83.61599731445312,25.58300018310547,2023-12-16 08:00:00,298.04156,24.891571,0.0,0.0,101535.19,0.0,0.00024414062,291.13574,17.985748,8
83.61599731445312,25.58300018310547,2023-12-16 09:00:00,298.07593,24.925934,0.0,0.0,101470.01,0.0,0.00024414062,291.1704,18.020416,9
83.61599731445312,25.58300018310547,2023-12-16 10:00:00,294.51773,21.367737,0.0,0.0,101442.625,0.0,0.00024414062,291.18408,18.034088,10
83.61599731445312,25.58300018310547,2023-12-16 11:00:00,294.0163,20.866302,0.0,0.0,101426.625,0.0,0.00024414062,291.1836,18.0336,11
83.61599731445312,25.58300018310547,2023-12-16 12:00:00,292.70804,19.558044,0.0,0.0,101459.01,0.0,0.00024414062,291.16602,18.016022,12
83.61599731445312,25.58300018310547,2023-12-16 13:00:00,291.85712,18.707123,0.0,0.0,101500.625,0.0,0.00024414062,291.1394,17.98941,13
83.61599731445312,25.58300018310547,2023-12-16 14:00:00,290.27005,17.120056,0.0,0.0,101575.07,0.0,0.00024414062,291.1089,17.958893,14
83.61599731445312,25.58300018310547,2023-12-16 15:00:00,287.86426,14.714264,0.0,0.0,101632.01,0.0,0.00024414062,291.07617,17.926178,15
83.61599731445312,25.58300018310547,2023-12-16 16:00:00,287.6031,14.4530945,0.0,0.0,101690.26,0.0,0.00024414062,291.04272,17.89273,16
83.61599731445312,25.58300018310547,2023-12-16 17:00:00,286.09396,12.94397,0.0,0.0,101712.695,0.0,0.00024414062,291.00928,17.859283,17
83.61599731445312,25.58300018310547,2023-12-16 18:00:00,285.49588,12.345886,0.0,0.0,101687.44,0.0,0.00024414062,290.97534,17.825348,18
83.61599731445312,25.58300018310547,2023-12-16 19:00:00,285.16864,12.018646,0.0,0.0,101692.81,0.0,0.00024414062,290.94238,17.792389,19
83.61599731445312,25.58300018310547,2023-12-16 20:00:00,284.1913,11.041321,0.0,0.0,101690.125,0.0,0.00024414062,290.90942,17.75943,20
83.61599731445312,25.58300018310547,2023-12-16 21:00:00,284.11514,10.965149,0.0,0.0,101679.625,0.0,0.00024414062,290.87744,17.727448,21
83.61599731445312,25.58300018310547,2023-12-16 22:00:00,283.88083,10.730835,0.0,0.0,101674.06,0.0,0.00024414062,290.8496,17.699615,22
83.61599731445312,25.58300018310547,2023-12-16 23:00:00,283.64478,10.4947815,0.0,0.0,101665.75,0.13670361,0.00024414062,290.81738,17.667389,23
