longitude,latitude,time,2m_temperature(K),2m_temperature(°C),total_precipitation(m),snowfall(m),mean_sea_level_pressure(Pa),total_cloud_cover(0-1),high_vegetation_cover(0-1),lake_total_layer_temperature(K),lake_total_layer_temperature(°C),hour
83.61599731445312,25.58300018310547,2021-11-21 00:00:00,292.906,19.756012,0.0,0.0,101154.51,0.3658967,0.00024414062,293.4746,20.324615,0
83.61599731445312,25.58300018310547,2021-11-21 01:00:00,292.6248,19.474792,0.0,0.0,101225.44,0.14129344,0.00024414062,293.4541,20.304108,1
83.61599731445312,25.58300018310547,2021-11-21 02:00:00,293.71893,20.56894,0.0,0.0,101336.06,0.017297372,0.00024414062,293.44165,20.291656,2
83.61599731445312,25.58300018310547,2021-11-21 03:00:00,294.16183,21.01184,0.0,0.0,101402.94,0.0,0.00024414062,293.45117,20.301178,3
83.61599731445312,25.58300018310547,2021-11-21 04:00:00,294.51093,21.360931,0.0,0.0,101440.125,0.0,0.00024414062,293.48193,20.33194,4
83.61599731445312,25.58300018310547,2021-11-21 05:00:00,298.45892,25.30893,0.0,0.0,101415.375,0.0,0.00024414062,293.5293,20.379303,5
83.61599731445312,25.58300018310547,2021-11-21 06:00:00,300.01367,26.863678,0.0,0.0,101292.82,0.0,0.00024414062,293.58594,20.435944,6
83.61599731445312,25.58300018310547,2021-11-21 07:00:00,300.32202,27.172028,0.0,0.0,101182.75,0.0,0.00024414062,293.64502,20.495026,7
83.61599731445312,25.58300018310547,2021-11-21 08:00:00,302.261,29.110992,0.0,0.0,101066.0,0.0,0.00024414062,293.69824,20.548248,8
83.61599731445312,25.58300018310547,2021-11-21 09:00:00,302.24927,29.099274,0.0,0.0,101013.5,0.0,0.00024414062,293.73926,20.589264,9
83.61599731445312,25.58300018310547,2021-11-21 10:00:00,299.46722,26.31723,0.0,0.0,100982.19,0.0,0.00024414062,293.7644,20.61441,10
83.61599731445312,25.58300018310547,2021-11-21 11:00:00,299.25198,26.10199,0.0,0.0,101005.88,0.0,0.00024414062,293.76782,20.617828,11
83.61599731445312,25.58300018310547,2021-11-21 12:00:00,298.6185,25.468506,0.0,0.0,101017.375,0.0,0.00024414062,293.75732,20.60733,12
83.61599731445312,25.58300018310547,2021-11-21 13:00:00,297.99774,24.847748,0.0,0.0,101074.32,0.0,0.00024414062,293.7417,20.591705,13
83.61599731445312,25.58300018310547,2021-11-21 14:00:00,296.09796,22.947968,0.0,0.0,101141.07,0.0,0.00024414062,293.7246,20.574615,14
83.61599731445312,25.58300018310547,2021-11-21 15:00:00,293.9345,20.784515,0.0,0.0,101212.63,0.0,0.00024414062,293.70557,20.555573,15
83.61599731445312,25.58300018310547,2021-11-21 16:00:00,293.74533,20.595337,0.0,0.0,101232.63,0.0,0.00024414062,293.68555,20.535553,16
83.61599731445312,25.58300018310547,2021-11-21 17:00:00,292.9028,19.752808,0.0,0.0,101280.375,0.0,0.00024414062,293.66357,20.51358,17
83.61599731445312,25.58300018310547,2021-11-21 18:00:00,292.6436,19.493591,0.0,0.0,101270.19,0.0,0.00024414062,293.63965,20.489655,18
83.61599731445312,25.58300018310547,2021-11-21 19:00:00,292.4794,19.329407,0.0,0.0,101261.19,0.0,0.00024414062,293.61426,20.464264,19
83.61599731445312,25.58300018310547,2021-11-21 20:00:00,291.74945,18.599457,0.0,0.0,101225.375,0.0,0.00024414062,293.58838,20.438385,20
83.61599731445312,25.58300018310547,2021-11-21 21:00:00,291.5014,18.35141,0.0,0.0,101203.445,0.0,0.00024414062,293.56104,20.411041,21
83.61599731445312,25.58300018310547,2021-11-21 22:00:00,290.69485,17.54486,0.0,0.0,101198.44,0.0,0.00024414062,293.52417,20.374176,22
83.61599731445312,25.58300018310547,2021-11-21 23:00:00,290.64185,17.491852,0.0,0.0,101171.81,0.0,0.00024414062,293.49292,20.342926,23
