longitude,latitude,time,2m_temperature(K),2m_temperature(°C),total_precipitation(m),snowfall(m),mean_sea_level_pressure(Pa),total_cloud_cover(0-1),high_vegetation_cover(0-1),lake_total_layer_temperature(K),lake_total_layer_temperature(°C),hour
83.61599731445312,25.58300018310547,2020-02-10 00:00:00,284.7888,11.638794,0.0,0.0,101824.5,0.0,0.00024414062,288.93604,15.786041,0
83.61599731445312,25.58300018310547,2020-02-10 01:00:00,284.51797,11.367981,0.0,0.0,101913.26,0.0,0.00024414062,288.9021,15.752106,1
83.61599731445312,25.58300018310547,2020-02-10 02:00:00,285.37054,12.220551,0.0,0.0,101990.445,0.0,0.00024414062,288.8745,15.724518,2
83.61599731445312,25.58300018310547,2020-02-10 03:00:00,285.60458,12.45459,0.0,0.0,102093.625,0.0,0.00024414062,288.87378,15.723785,3
83.61599731445312,25.58300018310547,2020-02-10 04:00:00,287.04123,13.891235,0.0,0.0,102140.88,0.0,0.00024414062,288.9026,15.752594,4
83.61599731445312,25.58300018310547,2020-02-10 05:00:00,292.72992,19.579926,0.0,0.0,102175.0,0.0,0.00024414062,288.95435,15.804352,5
83.61599731445312,25.58300018310547,2020-02-10 06:00:00,294.78003,21.630035,0.0,0.0,102095.57,0.0,0.00024414062,289.01733,15.86734,6
83.61599731445312,25.58300018310547,2020-02-10 07:00:00,295.15372,22.003723,0.0,0.0,102025.57,0.0,0.00024414062,289.0808,15.930817,7
83.61599731445312,25.58300018310547,2020-02-10 08:00:00,297.15005,24.000061,0.0,0.0,101862.5,0.0,0.00024414062,289.14502,15.995026,8
83.61599731445312,25.58300018310547,2020-02-10 09:00:00,297.24976,24.099762,0.0,0.0,101828.56,0.0,0.00024414062,289.2019,16.05191,9
83.61599731445312,25.58300018310547,2020-02-10 10:00:00,295.18082,22.030823,0.0,0.0,101765.875,0.0,0.00024414062,289.24878,16.098785,10
83.61599731445312,25.58300018310547,2020-02-10 11:00:00,294.92587,21.775879,0.0,0.0,101757.375,0.0,0.00024414062,289.26758,16.117584,11
83.61599731445312,25.58300018310547,2020-02-10 12:00:00,293.8689,20.718903,0.0,0.0,101737.81,0.0,0.00024414062,289.26758,16.117584,12
83.61599731445312,25.58300018310547,2020-02-10 13:00:00,292.75702,19.607025,0.0,0.0,101745.31,0.0,0.00024414062,289.25513,16.105133,13
83.61599731445312,25.58300018310547,2020-02-10 14:00:00,289.64877,16.49878,0.0,0.0,101803.88,0.0,0.00024414062,289.23877,16.088776,14
83.61599731445312,25.58300018310547,2020-02-10 15:00:00,288.01483,14.864838,0.0,0.0,101852.69,0.0,0.00024414062,289.21802,16.068024,15
83.61599731445312,25.58300018310547,2020-02-10 16:00:00,287.38965,14.239655,0.0,0.0,101875.19,0.0,0.00024414062,289.19434,16.044342,16
83.61599731445312,25.58300018310547,2020-02-10 17:00:00,285.66937,12.519379,0.0,0.0,101910.44,0.0,0.00024414062,289.1687,16.018707,17
83.61599731445312,25.58300018310547,2020-02-10 18:00:00,285.59976,12.449768,0.0,0.0,101873.19,0.0,0.00024414062,289.1411,15.991119,18
83.61599731445312,25.58300018310547,2020-02-10 19:00:00,285.02856,11.878571,0.0,0.0,101850.88,0.0,0.00024414062,289.11255,15.962555,19
83.61599731445312,25.58300018310547,2020-02-10 20:00:00,284.06207,10.912079,0.0,0.0,101779.19,0.0,0.00024414062,289.08276,15.93277,20
83.61599731445312,25.58300018310547,2020-02-10 21:00:00,284.4925,11.342499,0.0,0.0,101777.445,0.0,0.00024414062,289.0515,15.90152,21
83.61599731445312,25.58300018310547,2020-02-10 22:00:00,282.27518,9.125183,0.0,0.0,101768.25,0.0,0.00024414062,289.02637,15.876373,22
83.61599731445312,25.58300018310547,2020-02-10 23:00:00,282.19824,9.048248,0.0,0.0,101759.445,0.0,0.00024414062,288.99487,15.844879,23
