longitude,latitude,time,2m_temperature(K),2m_temperature(°C),total_precipitation(m),snowfall(m),mean_sea_level_pressure(Pa),total_cloud_cover(0-1),high_vegetation_cover(0-1),lake_total_layer_temperature(K),lake_total_layer_temperature(°C),hour
83.61599731445312,25.58300018310547,2020-11-11 00:00:00,289.624,16.473999,0.0,0.0,101606.375,0.0,0.00024414062,294.02075,20.870758,0
83.61599731445312,25.58300018310547,2020-11-11 01:00:00,289.47363,16.323639,0.0,0.0,101676.07,0.0051004887,0.00024414062,293.99268,20.842682,1
83.61599731445312,25.58300018310547,2020-11-11 02:00:00,292.47632,19.326324,0.0,0.0,101767.625,0.007996023,0.00024414062,293.979,20.82901,2
83.61599731445312,25.58300018310547,2020-11-11 03:00:00,293.3858,20.23581,0.0,0.0,101857.445,0.020801753,0.00024414062,293.9934,20.843414,3
83.61599731445312,25.58300018310547,2020-11-11 04:00:00,294.83853,21.688538,0.0,0.0,101878.81,0.113034636,0.00024414062,294.0327,20.88272,4
83.61599731445312,25.58300018310547,2020-11-11 05:00:00,300.56888,27.418884,0.0,0.0,101855.26,0.1347329,0.00024414062,294.08838,20.938385,5
83.61599731445312,25.58300018310547,2020-11-11 06:00:00,301.564,28.414001,0.0,0.0,101785.01,0.02424249,0.00024414062,294.15234,21.00235,6
83.61599731445312,25.58300018310547,2020-11-11 07:00:00,302.00748,28.857483,0.0,0.0,101668.0,0.030094117,0.00024414062,294.2185,21.068512,7
83.61599731445312,25.58300018310547,2020-11-11 08:00:00,303.11206,29.962067,0.0,0.0,101565.875,0.0,0.00024414062,294.27905,21.129059,8
83.61599731445312,25.58300018310547,2020-11-11 09:00:00,303.29297,30.142975,0.0,0.0,101499.06,0.0021443963,0.00024414062,294.32666,21.176666,9
83.61599731445312,25.58300018310547,2020-11-11 10:00:00,300.3224,27.172394,0.0,0.0,101464.38,0.035582274,0.00024414062,294.3562,21.206207,10
83.61599731445312,25.58300018310547,2020-11-11 11:00:00,299.36816,26.21817,0.0,0.0,101464.19,0.10167059,0.00024414062,294.36475,21.214752,11
83.61599731445312,25.58300018310547,2020-11-11 12:00:00,300.46683,27.316833,0.0,0.0,101519.5,0.18448997,0.00024414062,294.3601,21.210114,12
83.61599731445312,25.58300018310547,2020-11-11 13:00:00,299.28403,26.134033,0.0,0.0,101566.51,0.2087809,0.00024414062,294.35376,21.203766,13
83.61599731445312,25.58300018310547,2020-11-11 14:00:00,296.03568,22.885681,0.0,0.0,101662.13,0.1779841,0.00024414062,294.34668,21.196686,14
83.61599731445312,25.58300018310547,2020-11-11 15:00:00,295.2586,22.108612,0.0,0.0,101728.81,0.25991905,0.00024414062,294.33716,21.187164,15
83.61599731445312,25.58300018310547,2020-11-11 16:00:00,295.57745,22.42746,0.0,0.0,101747.25,0.28528824,0.00024414062,294.32495,21.174957,16
83.61599731445312,25.58300018310547,2020-11-11 17:00:00,294.41574,21.265747,0.0,0.0,101759.56,0.5392103,0.00024414062,294.30933,21.159332,17
83.61599731445312,25.58300018310547,2020-11-11 18:00:00,295.3786,22.228607,0.0,0.0,101754.5,0.6484165,0.00024414062,294.2959,21.145905,18
83.61599731445312,25.58300018310547,2020-11-11 19:00:00,294.86322,21.713226,0.0,0.0,101721.32,0.7874625,0.00024414062,294.28052,21.130524,19
83.61599731445312,25.58300018310547,2020-11-11 20:00:00,294.04376,20.893768,0.0,0.0,101686.06,0.79394406,0.00024414062,294.26416,21.114166,20
83.61599731445312,25.58300018310547,2020-11-11 21:00:00,294.12747,20.977478,0.0,0.0,101643.76,0.67062366,0.00024414062,294.24707,21.097076,21
83.61599731445312,25.58300018310547,2020-11-11 22:00:00,292.0474,18.8974,0.0,0.0,101602.875,0.51987445,0.00024414062,294.22803,21.078033,22
83.61599731445312,25.58300018310547,2020-11-11 23:00:00,292.31836,19.168365,0.0,0.0,101644.06,0.5776639,0.00024414062,294.2102,21.060211,23
