longitude,latitude,time,2m_temperature(K),2m_temperature(°C),total_precipitation(m),snowfall(m),mean_sea_level_pressure(Pa),total_cloud_cover(0-1),high_vegetation_cover(0-1),lake_total_layer_temperature(K),lake_total_layer_temperature(°C),hour
83.61599731445312,25.58300018310547,2023-10-27 00:00:00,294.3513,21.201294,0.0,0.0,101248.51,0.010012284,0.00024414062,294.3806,21.230621,0
83.61599731445312,25.58300018310547,2023-10-27 01:00:00,294.09824,20.948242,0.0,0.0,101310.07,0.0043336004,0.00024414062,294.3484,21.198395,1
83.61599731445312,25.58300018310547,2023-10-27 02:00:00,296.32108,23.171082,0.0,0.0,101404.44,0.0059037358,0.00024414062,294.33447,21.184479,2
83.61599731445312,25.58300018310547,2023-10-27 03:00:00,296.45773,23.30774,0.0,0.0,101472.06,0.0043336004,0.00024414062,294.34937,21.199371,3
83.61599731445312,25.58300018310547,2023-10-27 04:00:00,297.30325,24.15326,0.0,0.0,101508.69,0.004103303,0.00024414062,294.3894,21.23941,4
83.61599731445312,25.58300018310547,2023-10-27 05:00:00,301.71655,28.566559,0.0,0.0,101488.63,-1.4901161e-08,0.00024414062,294.448,21.298004,5
83.61599731445312,25.58300018310547,2023-10-27 06:00:00,304.4268,31.276794,0.0,0.0,101388.56,0.31107736,0.00024414062,294.5161,21.36612,6
83.61599731445312,25.58300018310547,2023-10-27 07:00:00,304.8006,31.650604,0.0,0.0,101299.75,0.34298795,0.00024414062,294.58374,21.433746,7
83.61599731445312,25.58300018310547,2023-10-27 08:00:00,305.57697,32.42697,0.0,0.0,101208.51,0.29379004,0.00024414062,294.635,21.485016,8
83.61599731445312,25.58300018310547,2023-10-27 09:00:00,305.6255,32.475494,0.0,0.0,101136.125,0.28890687,0.00024414062,294.67505,21.525055,9
83.61599731445312,25.58300018310547,2023-10-27 10:00:00,302.17523,29.025238,0.0,0.0,101092.94,0.23270611,0.00024414062,294.688,21.537994,10
83.61599731445312,25.58300018310547,2023-10-27 11:00:00,301.88495,28.734955,0.0,0.0,101113.44,0.23111504,0.00024414062,294.69897,21.54898,11
83.61599731445312,25.58300018310547,2023-10-27 12:00:00,300.3884,27.238403,0.0,0.0,101132.75,0.11258471,0.00024414062,294.6931,21.543121,12
83.61599731445312,25.58300018310547,2023-10-27 13:00:00,299.715,26.565002,0.0,0.0,101180.875,0.025907397,0.00024414062,294.6792,21.529205,13
83.61599731445312,25.58300018310547,2023-10-27 14:00:00,297.84634,24.69635,0.0,0.0,101240.75,0.0061706603,0.00024414062,294.656,21.506012,14
83.61599731445312,25.58300018310547,2023-10-27 15:00:00,296.1727,23.022705,0.0,0.0,101309.13,-1.4901161e-08,0.00024414062,294.62866,21.478668,15
83.61599731445312,25.58300018310547,2023-10-27 16:00:00,296.08,22.929993,0.0,0.0,101320.51,-1.4901161e-08,0.00024414062,294.59888,21.448883,16
83.61599731445312,25.58300018310547,2023-10-27 17:00:00,294.82104,21.671051,0.0,0.0,101330.06,-1.4901161e-08,0.00024414062,294.56665,21.416656,17
83.61599731445312,25.58300018310547,2023-10-27 18:00:00,294.6139,21.463898,0.0,0.0,101327.875,-1.4901161e-08,0.00024414062,294.5327,21.38272,18
83.61599731445312,25.58300018310547,2023-10-27 19:00:00,294.30734,21.157349,0.0,0.0,101272.445,-1.4901161e-08,0.00024414062,294.49634,21.346344,19
83.61599731445312,25.58300018310547,2023-10-27 20:00:00,293.30557,20.155579,0.0,0.0,101291.31,-1.4901161e-08,0.00024414062,294.45947,21.309479,20
83.61599731445312,25.58300018310547,2023-10-27 21:00:00,292.732,19.582,0.0,0.0,101220.63,-1.4901161e-08,0.00024414062,294.42188,21.271881,21
83.61599731445312,25.58300018310547,2023-10-27 22:00:00,291.36646,18.216461,0.0,0.0,101253.51,-1.4901161e-08,0.00024414062,294.39404,21.24405,22
83.61599731445312,25.58300018310547,2023-10-27 23:00:00,291.37036,18.220367,0.0,0.0,101239.26,-1.4901161e-08,0.00024414062,294.3579,21.207916,23
